rms,peak,peak_to_peak,crest_factor,kurtosis,skewness,std_dev,dominant_frequency,peak_fft_magnitude,top_freq_1,top_freq_2,top_freq_3,spectral_entropy,frequency_centroid,fault_type
0.0736627550716323,0.2605606153846154,0.49274953846153846,3.5372097490955494,2.885823346574189,0.010521169205853637,0.07236481498046925,1036.0,0.058022678056692416,1036.0,1066.0,0.0,5.224806604019013,1113.9214572146493,normal
0.07306399859014354,0.24741784615384615,0.4796067692307692,3.3863168034608946,2.8365460627322734,0.004772421236503601,0.07181223366918935,1036.0,0.05824363536493569,1036.0,1066.0,0.0,5.189489023844274,1120.7498845897644,normal
0.07252782551373126,0.24741784615384615,0.49045476923076925,3.41135066991639,2.827798181686113,-0.0067355369474599545,0.07130047973283636,1036.0,0.05785230595411424,1036.0,1066.0,0.0,5.118405360714327,1131.1293450477162,normal
0.07287961529744398,0.2438713846153846,0.48690830769230764,3.346222172277817,2.7993981116483186,-0.0001270223984100949,0.07172034639547445,1036.0,0.058735898004576785,1036.0,1066.0,0.0,5.072460650707053,1130.6079415257304,normal
0.07293222426783463,0.2438713846153846,0.48690830769230764,3.343808406552869,2.728185394351968,-0.012676709803257712,0.07185018764322802,1036.0,0.05962587250444768,1036.0,1066.0,0.0,5.074679932749069,1146.598236344519,normal
0.28930221212320245,1.5845546906187624,2.7946964071856284,5.477160644537218,5.632106309795959,0.12677454636248597,0.28890600468357347,3587.0,0.09998451363578977,3587.0,2880.0,2617.0,8.050522762583277,2764.9736361572723,inner_007
0.289548964732298,1.5845546906187624,2.7946964071856284,5.472493027504898,5.570329255186696,0.12325712515657278,0.28916500996830885,3587.0,0.10752861070145726,3587.0,2880.0,2617.0,7.90343537942226,2763.191186369105,inner_007
0.28851755906809023,1.5845546906187624,2.796970499001996,5.492056343942682,5.594353493661448,0.12921872043997695,0.2881468902124447,3587.0,0.106636907820317,3587.0,2880.0,2617.0,7.904265007732241,2775.6166240889615,inner_007
0.29000175848989235,1.5845546906187624,2.796970499001996,5.463948559725682,5.438051681829053,0.128210572261919,0.2896395045653991,3587.0,0.10156135879047228,3587.0,2880.0,2778.0,7.734690418452491,2756.254304100153,inner_007
0.29004327362647,1.5845546906187624,2.796970499001996,5.463166481355534,5.311341288871704,0.1303967396197141,0.28968635200267884,3587.0,0.11791768093364749,3587.0,2880.0,2617.0,7.569120364566149,2762.9541558266505,inner_007
0.28949241929078673,1.511134011976048,2.723549820359281,5.2199432913583745,5.129411829842864,0.13552782483453393,0.2891423143296357,3587.0,0.1284146466348937,3587.0,2617.0,2880.0,7.459168897120586,2743.990744409348,inner_007
0.29119612169556397,1.5044741716566867,2.7399557684630738,5.166532311270153,5.117048659602829,0.13900852676359118,0.2908458960679749,3587.0,0.1332134481256299,3587.0,2617.0,2880.0,7.432932364032193,2744.263039677538,inner_007
0.2921488613387352,1.5044741716566867,2.7399557684630738,5.149683503001258,5.054014833970174,0.13842167527595642,0.29179517558888524,3587.0,0.1428227822800859,3587.0,2617.0,2880.0,7.283902963212807,2742.0491621614397,inner_007
0.29336902281252186,1.5044741716566867,2.7399557684630738,5.128265272295379,5.01495387715081,0.1426134110088893,0.293019767251356,3587.0,0.14590696950494572,3587.0,2617.0,2880.0,7.342621257755733,2739.7416762238804,inner_007
0.294407920195491,1.5044741716566867,2.7399557684630738,5.110168811551315,5.022688712002424,0.14553497162744308,0.29405249988858506,3587.0,0.15101055766753502,3587.0,2617.0,2880.0,7.2929077783015295,2724.5745970745697,inner_007
0.2939766028625091,1.6389704590818364,2.8744520558882236,5.575173136647109,5.170902739099673,0.13548456107229098,0.29361131306374133,3587.0,0.14039863412748393,3587.0,2617.0,2880.0,7.557650021323225,2749.3127451914256,inner_007
0.29347852415182224,1.6389704590818364,2.82019872255489,5.584635072765885,5.333157974384434,0.1350143597103447,0.29311875194014453,3587.0,0.13042194687393674,3587.0,2617.0,2880.0,7.798108363359741,2752.091203844411,inner_007
0.29353378376047207,1.6389704590818364,2.8140261876247505,5.583583729562321,5.368367617540104,0.1443056043962493,0.29317096709991325,3587.0,0.12105974071396737,3587.0,2617.0,2880.0,8.021638943177267,2770.583831533689,inner_007
0.29210978654334435,1.7026450299401197,2.997253013972056,5.82878461583989,5.560978173381609,0.14567254668683535,0.29173988745657964,3587.0,0.11514245957626806,3587.0,2617.0,2455.0,8.039176482174863,2767.8224996122694,inner_007
0.2907084610431959,1.7026450299401197,2.997253013972056,5.856881577612997,5.687638775020397,0.15517978133836346,0.29034664080432987,3587.0,0.11340456557814207,3587.0,2617.0,2880.0,8.042589001777696,2773.8922887005683,inner_007
0.2916855944032414,1.7026450299401197,2.997253013972056,5.837261293015021,5.587381198263342,0.16435825550544514,0.29133163196676204,3587.0,0.12409006983313747,3587.0,2617.0,2880.0,7.836609354543795,2759.9908083472424,inner_007
0.2918264981559618,1.7026450299401197,2.997253013972056,5.83444286484968,5.51905524804076,0.16429370355590958,0.29147190714040405,3587.0,0.13129933833295884,3587.0,2617.0,2880.0,7.650408491583306,2747.0539995689437,inner_007
0.29252728945833617,1.7026450299401197,2.997253013972056,5.820465615679328,5.495446091545209,0.15840497196402123,0.2921829160714671,3587.0,0.1376297418701255,3587.0,2617.0,2880.0,7.546362616955092,2753.387256816108,inner_007
0.2922073292649713,1.6638230339321358,2.8070414770459085,5.6939811815034735,5.4577331731554946,0.15722872422913642,0.291869318400847,3587.0,0.14141663926757742,3587.0,2617.0,2880.0,7.489141183959678,2756.1166100263026,inner_007
0.2915310081625963,1.6638230339321358,2.8837108582834334,5.707190615566244,5.4459510962156426,0.14913686776501978,0.2911923911797488,3587.0,0.13727947383243644,3587.0,2617.0,2880.0,7.577811280269636,2760.4672650709717,inner_007
0.2909406869056148,1.6638230339321358,2.92643129740519,5.718770556391458,5.463266247620682,0.14554820079480874,0.2906052952755096,3587.0,0.12448067277021842,3587.0,2617.0,2880.0,7.768167205213341,2759.2041267914374,inner_007
0.2902144244520719,1.5907272255489022,2.853335489021956,5.481213514980219,5.400294822066903,0.14946688549965922,0.2898814414963476,3587.0,0.11385673168424709,3587.0,2617.0,2455.0,8.043922492808205,2773.0604573491687,inner_007
0.28932879213261065,1.5907272255489022,2.853335489021956,5.497991450570222,5.462424202021416,0.14562179460524982,0.289004861624241,3587.0,0.10746476918788361,3587.0,2617.0,2455.0,8.1986730668282,2780.1966712259045,inner_007
0.2895655682056856,1.5907272255489022,2.853335489021956,5.493495775088043,5.384652634168588,0.14546700907958734,0.28925792244559706,3587.0,0.0947027049433516,3587.0,2617.0,2779.0,8.327412645429334,2784.4138241492733,inner_007
0.2906164167474382,1.5332251896207585,2.7958334530938123,5.275769369055349,5.273241067313651,0.15378869266304143,0.29032110707586506,3587.0,0.0923703897136721,3587.0,2617.0,2779.0,8.303525898862162,2771.3253679959143,inner_007
0.2907480330641573,1.4987889421157685,2.7025956886227545,5.154940951174178,5.2655722768081334,0.1582505438358026,0.29046544163492594,3587.0,0.0972517465925027,3587.0,2617.0,3605.0,8.277305772693957,2770.9816580207516,inner_007
0.29124667095115003,1.4987889421157685,2.7025956886227545,5.14611527479796,5.175815177345144,0.1587553538032385,0.290977665944946,3587.0,0.11027401035032472,3587.0,2617.0,3605.0,8.126775566997113,2768.651708741933,inner_007
